"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"26202",353,10,13,2007,"control",22,41,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,41,"514C74",NA,NA
"26203",353,10,13,2007,"control",22,27,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"050F3A",NA,NA
"26204",353,10,13,2007,"control",22,25,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,22,"2C0313",NA,NA
"26205",353,10,13,2007,"control",22,22,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,34,"364336",NA,NA
"26206",353,10,13,2007,"control",22,17,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,30,"24515C",NA,NA
"26207",353,10,13,2007,"control",22,24,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,39,"134702",NA,NA
"26208",353,10,13,2007,"control",22,35,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,32,"0B207C",NA,NA
"26209",353,10,13,2007,"control",22,15,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,26,"027B69",NA,NA
"26210",353,10,13,2007,"control",22,42,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,20,"565A5B","*",NA
"26211",353,10,13,2007,"control",22,31,"PE","F","Z",NA,NA,NA,NA,NA,NA,20,20,"487F6A",NA,NA
"26212",353,10,13,2007,"control",22,32,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,26,"786737","*",NA
"26213",353,10,14,2007,"exclosure",3,76,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,6,"125D28",NA,NA
"26214",353,10,14,2007,"exclosure",3,64,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,32,"57674D",NA,NA
"26215",353,10,14,2007,"exclosure",3,63,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"2A406C",NA,NA
"26216",353,10,14,2007,"exclosure",3,43,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,20,"0F6413","*",NA
"26217",353,10,14,2007,"exclosure",3,55,"BA","F","Z",NA,NA,NA,NA,NA,NA,13,7,"3D1334","*",NA
"26218",353,10,14,2007,"exclosure",3,52,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,29,"3B3149",NA,NA
"26219",353,10,14,2007,"exclosure",3,13,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"616050",NA,NA
"26220",353,10,14,2007,"exclosure",3,17,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"375741",NA,NA
"26221",353,10,14,2007,"exclosure",3,12,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,49,"16451B",NA,NA
"26222",353,10,14,2007,"exclosure",3,11,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,34,"255A2B",NA,NA
"26223",353,10,14,2007,"exclosure",3,14,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,42,"72745B",NA,NA
"26224",353,10,14,2007,"exclosure",3,71,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,29,"0B192B",NA,NA
"26225",353,10,14,2007,"exclosure",3,46,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"1D6368",NA,NA
"26226",353,10,14,2007,"exclosure",3,47,"SF","F","Z",NA,NA,NA,NA,NA,NA,28,74,"1E2401","*",NA
"26227",353,10,14,2007,"exclosure",3,37,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"45734C",NA,NA
"26228",353,10,14,2007,"exclosure",3,27,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,41,"60083D",NA,NA
"26229",353,10,14,2007,"exclosure",3,54,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,22,"286656","*",NA
"26230",353,10,14,2007,"exclosure",3,51,"OT","M","Z",NA,NA,NA,NA,NA,NA,19,26,"1A527B",NA,NA
"26231",353,10,14,2007,"exclosure",3,57,"SF","M","Z",NA,NA,NA,NA,NA,NA,25,78,"322679","*",NA
"26232",353,10,14,2007,"exclosure",3,32,"BA","F","Z",NA,NA,NA,NA,NA,NA,14,7,"6A3C0E","*",NA
"26233",353,10,14,2007,"exclosure",3,33,"SF","F",NA,"J",NA,NA,NA,NA,NA,21,25,"004A5A","*",NA
"26234",353,10,14,2007,"exclosure",3,34,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,32,"44605F",NA,NA
"26235",353,10,14,2007,"control",4,33,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"413B11",NA,NA
"26236",353,10,14,2007,"control",4,15,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,31,"681345","*",NA
"26237",353,10,14,2007,"control",4,14,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,45,"5E732F",NA,NA
"26238",353,10,14,2007,"control",4,61,"DO","M",NA,NA,"M",NA,NA,NA,NA,35,58,"37716B",NA,NA
"26239",353,10,14,2007,"control",4,25,"BA","M","Z",NA,NA,NA,NA,NA,NA,13,8,"514D57","*",NA
"26240",353,10,14,2007,"control",4,36,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,51,"243528",NA,NA
"26241",353,10,14,2007,"control",4,63,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,53,"3D0652",NA,NA
"26242",353,10,14,2007,"control",4,23,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,44,"4A7D62",NA,NA
"26243",353,10,14,2007,"control",4,44,"DO","M",NA,NA,"R",NA,NA,NA,NA,35,56,"096305",NA,NA
"26244",353,10,14,2007,"control",4,37,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,35,"6F3747",NA,NA
"26245",353,10,14,2007,"control",4,27,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,18,"176452",NA,NA
"26246",353,10,14,2007,"control",4,31,"OT","F","Z",NA,NA,NA,NA,NA,NA,19,20,"536864",NA,NA
"26247",353,10,14,2007,"control",4,41,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,19,"076450",NA,NA
"26248",353,10,14,2007,"control",4,43,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,20,"44415E","*",NA
"26249",353,10,14,2007,"control",4,51,"SF","F","Z",NA,NA,NA,NA,NA,NA,25,44,"032325","*",NA
"26250",353,10,14,2007,"exclosure",6,64,"NA","M",NA,NA,"R",NA,NA,NA,NA,35,258,"922","*",NA
"26251",353,10,14,2007,"exclosure",6,42,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,49,"5F1D6C","*",NA
"26252",353,10,14,2007,"exclosure",6,46,"PB","M",NA,NA,"R",NA,NA,NA,NA,27,54,"6E0C05",NA,NA
"26253",353,10,14,2007,"exclosure",6,43,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,31,"1E2132",NA,NA
"26254",353,10,14,2007,"exclosure",6,41,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"561532",NA,NA
"26255",353,10,14,2007,"exclosure",6,63,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,39,"522867",NA,NA
"26256",353,10,14,2007,"exclosure",6,54,"BA","M","Z",NA,NA,NA,NA,NA,NA,13,NA,"1026256",NA,NA
"26257",353,10,14,2007,"exclosure",6,16,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,29,"7F036D",NA,NA
"26258",353,10,14,2007,"exclosure",6,53,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,25,"65572C",NA,NA
"26259",353,10,14,2007,"exclosure",6,63,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,21,"1C0772","*",NA
"26260",353,10,14,2007,"exclosure",6,26,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"56644E",NA,NA
"26261",353,10,14,2007,"exclosure",6,71,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"7B3D74",NA,NA
"26262",353,10,14,2007,"exclosure",6,76,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"553020",NA,NA
"26263",353,10,14,2007,"exclosure",6,56,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,35,"015E20",NA,NA
"26264",353,10,14,2007,"exclosure",6,37,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,25,"433E4F","*",NA
"26265",353,10,14,2007,"exclosure",6,12,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,29,"09607B",NA,NA
"26266",353,10,14,2007,"exclosure",6,14,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"781F75",NA,NA
"26267",353,10,14,2007,"exclosure",6,51,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,27,"1B3D02",NA,NA
"26268",353,10,14,2007,"exclosure",6,31,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,19,"585604",NA,NA
"26269",353,10,14,2007,"exclosure",6,15,"PE","F",NA,"J",NA,NA,NA,NA,NA,20,16,"3F4A10","*",NA
"26270",353,10,14,2007,"exclosure",6,33,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,29,"7C156F",NA,NA
"26271",353,10,14,2007,"exclosure",6,35,"PE","F","Z",NA,NA,NA,NA,NA,NA,20,15,"31072A","*",NA
"26272",353,10,14,2007,"exclosure",6,36,"PF","M","Z",NA,NA,NA,NA,NA,NA,14,9,"246023",NA,NA
"26273",353,10,14,2007,"exclosure",6,17,"BA","F","Z",NA,NA,NA,NA,NA,NA,14,9,"427449","*",NA
"26274",353,10,14,2007,"exclosure",6,13,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,32,"530134",NA,NA
"26275",353,10,14,2007,"control",11,67,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,46,"275213",NA,NA
"26276",353,10,14,2007,"control",11,61,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,48,"770C57",NA,NA
"26277",353,10,14,2007,"control",11,37,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,19,"5C011C","*",NA
"26278",353,10,14,2007,"control",11,16,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,35,"007A2D",NA,NA
"26279",353,10,14,2007,"control",11,26,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,40,"255D56",NA,NA
"26280",353,10,14,2007,"control",11,15,"PB","M",NA,NA,"R",NA,NA,NA,NA,27,50,"5F5643",NA,NA
"26281",353,10,14,2007,"control",11,44,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,42,"4F2418",NA,NA
"26282",353,10,14,2007,"control",11,25,"PM","M","Z",NA,NA,NA,NA,NA,NA,19,24,"2F793D",NA,NA
"26284",353,10,14,2007,"control",11,27,"NA","M",NA,NA,"R",NA,NA,NA,NA,34,186,"9211968s","*",NA
"26285",353,10,14,2007,"control",11,21,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,7,"0E1139","*",NA
"26286",353,10,14,2007,"control",11,75,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,30,"3A7B56","*",NA
"26287",353,10,14,2007,"control",11,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,19,"57591D",NA,NA
"26288",353,10,14,2007,"control",11,51,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,6,"354E1B",NA,NA
"26289",353,10,14,2007,"control",11,44,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,42,"042E0E",NA,NA
"26290",353,10,14,2007,"control",11,75,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,45,"1026290",NA,NA
"26291",353,10,14,2007,"control",11,65,"PM","F",NA,NA,NA,NA,NA,"E",NA,21,21,"0A293F","*",NA
"26292",353,10,14,2007,"control",11,62,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,35,"50403C",NA,NA
"26293",353,10,14,2007,"control",11,34,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,35,"20136A",NA,NA
"26294",353,10,14,2007,"control",11,47,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,21,"50132C",NA,NA
"26295",353,10,14,2007,"control",11,72,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,17,"1C323C",NA,NA
"26296",353,10,14,2007,"control",11,43,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,22,"43081C",NA,NA
"26297",353,10,14,2007,"control",11,54,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,15,"522129",NA,NA
"26298",353,10,14,2007,"control",11,11,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,45,"070670",NA,NA
"26299",353,10,14,2007,"control",11,35,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,33,"074437",NA,NA
"26300",353,10,14,2007,"control",9,76,"SF","M","Z",NA,NA,NA,NA,NA,NA,24,50,"292405","*",NA
"26302",353,10,14,2007,"control",9,24,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,29,"0C216F",NA,NA
"26303",353,10,14,2007,"control",9,54,"SF","F","Z",NA,NA,NA,NA,NA,NA,26,98,"0A351D",NA,NA
"26304",353,10,14,2007,"control",9,26,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,27,"132415",NA,NA
"26305",353,10,14,2007,"control",9,46,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,24,"310720",NA,NA
"26306",353,10,14,2007,"control",9,17,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,35,"65636A",NA,NA
"26307",353,10,14,2007,"control",9,41,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,6,"484675","*",NA
"26308",353,10,14,2007,"control",9,32,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,40,"6B7D40",NA,NA
"26309",353,10,14,2007,"control",9,36,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,25,"5A4701",NA,NA
"26310",353,10,14,2007,"control",9,15,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,19,"4C3B7F","*",NA
"26311",353,10,14,2007,"control",9,35,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,31,"032D4D",NA,NA
"26312",353,10,14,2007,"control",9,47,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,19,"542B3A","*",NA
"26313",353,10,14,2007,"control",9,75,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,44,"794472",NA,NA
"26315",353,10,14,2007,"control",9,71,"PM","M","Z",NA,NA,NA,NA,NA,NA,20,21,"272C75","*",NA
"26316",353,10,14,2007,"control",9,67,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,7,"4A1370",NA,NA
"26317",353,10,14,2007,"control",9,11,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,6,"7A5673","*",NA
"26318",353,10,14,2007,"control",9,66,"BA","F","Z",NA,NA,NA,NA,NA,NA,14,8,"2F3F3C","*",NA
"26319",353,10,14,2007,"control",9,56,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,10,"210572","*",NA
"26320",353,10,14,2007,"control",9,51,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,45,"453F5C",NA,NA
"26321",353,10,14,2007,"control",9,72,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,24,"42735D",NA,NA
"26322",353,10,14,2007,"control",9,45,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,26,"272B6B",NA,NA
"26323",353,10,14,2007,"control",8,12,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,36,"1F7B53","*",NA
"26324",353,10,14,2007,"control",8,34,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,27,"3A0627",NA,NA
"26326",353,10,14,2007,"control",8,45,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,23,"192474","*",NA
"26327",353,10,14,2007,"control",8,17,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,40,"010678","*",NA
"26328",353,10,14,2007,"control",8,52,"DO","M",NA,NA,"R",NA,NA,NA,NA,36,56,"245054",NA,NA
"26329",353,10,14,2007,"control",8,14,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"1B237A",NA,NA
"26330",353,10,14,2007,"control",8,16,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,32,"04775E",NA,NA
"26331",353,10,14,2007,"control",8,24,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,7,"7D0D62","*",NA
"26332",353,10,14,2007,"control",8,31,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"4B4832",NA,NA
"26333",353,10,14,2007,"control",8,23,"SF","M","Z",NA,NA,NA,NA,NA,NA,25,78,"763044","*",NA
"26334",353,10,14,2007,"control",8,11,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"11163C",NA,NA
"26335",353,10,14,2007,"control",8,27,"BA","M","Z",NA,NA,NA,NA,NA,NA,13,7,"37782F","*",NA
"26336",353,10,14,2007,"control",8,36,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,54,"49673B",NA,NA
"26337",353,10,14,2007,"control",8,41,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,48,"1F1B23",NA,NA
"26338",353,10,14,2007,"control",8,56,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,32,"565121",NA,NA
"26339",353,10,14,2007,"control",8,63,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,21,"69217C",NA,NA
"26340",353,10,14,2007,"control",8,76,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,30,"165C7A",NA,NA
"26341",353,10,14,2007,"control",8,71,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,21,"5B2F08","*",NA
"26342",353,10,14,2007,"control",8,73,"SF","F","Z",NA,NA,NA,NA,NA,NA,25,88,"181233","*",NA
"26343",353,10,14,2007,"control",8,61,"BA","F","Z",NA,NA,NA,NA,NA,NA,14,10,"6A4F3C","*",NA
"26344",353,10,14,2007,"control",8,75,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,12,"1B041A","*",NA
"26345",353,10,14,2007,"control",8,74,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,17,"095D52",NA,NA
"26346",353,10,14,2007,"control",8,67,"BA","F",NA,NA,NA,NA,"P","E",NA,13,11,"7B5C0C","*",NA
"26347",353,10,14,2007,"control",14,76,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,43,"5F6F7D",NA,NA
"26348",353,10,14,2007,"control",14,17,"OT","F","Z",NA,NA,NA,NA,NA,NA,19,21,"241C71",NA,NA
"26349",353,10,14,2007,"control",14,32,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,38,"511C58",NA,NA
"26350",353,10,14,2007,"control",14,27,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"163C07","*",NA
"26351",353,10,14,2007,"control",14,41,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,48,"291C3E",NA,NA
"26352",353,10,14,2007,"control",14,22,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"0B0740",NA,NA
"26353",353,10,14,2007,"control",14,44,"DO","M","Z",NA,NA,NA,NA,NA,NA,35,51,"235B51",NA,NA
"26354",353,10,14,2007,"control",14,26,"DO","M",NA,NA,"R",NA,NA,NA,NA,32,40,"50620B","*",NA
"26355",353,10,14,2007,"control",14,23,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,41,"240C61","*",NA
"26356",353,10,14,2007,"control",14,15,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,47,"515A05",NA,NA
"26358",353,10,14,2007,"control",14,52,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,29,"421F7B","*",NA
"26359",353,10,14,2007,"control",14,67,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,40,"0E3C5F",NA,NA
"26360",353,10,14,2007,"control",14,65,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,40,"5C4F0D",NA,NA
"26361",353,10,14,2007,"control",14,71,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,45,"0E5516","*",NA
"26362",353,10,14,2007,"control",14,72,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,41,"6E1A2F",NA,NA
"26363",353,10,14,2007,"control",14,75,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,35,"247808","*",NA
"26364",353,10,14,2007,"control",14,73,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,43,"186120",NA,NA
"26365",353,10,14,2007,"exclosure",13,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,14,"1A1C2F",NA,NA
"26366",353,10,14,2007,"exclosure",13,47,"SH","M","Z",NA,NA,NA,NA,NA,NA,26,64,"450A49","*",NA
"26367",353,10,14,2007,"exclosure",13,72,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,21,"7D1D24","*",NA
"26368",353,10,14,2007,"exclosure",13,12,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,7,"300854",NA,NA
"26370",353,10,14,2007,"exclosure",13,23,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,29,"457F7E",NA,NA
"26371",353,10,14,2007,"exclosure",13,35,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"09364B",NA,NA
"26372",353,10,14,2007,"exclosure",13,65,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,29,"4C3C4A",NA,NA
"26373",353,10,14,2007,"exclosure",13,66,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,26,"14272C",NA,NA
"26374",353,10,14,2007,"exclosure",13,17,"BA","M",NA,NA,"M",NA,NA,NA,NA,13,8,"57481C","*",NA
"26375",353,10,14,2007,"exclosure",13,11,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,35,"276264",NA,NA
"26376",353,10,14,2007,"exclosure",13,46,"SH","F","Z",NA,NA,NA,NA,NA,NA,27,60,"782006","*",NA
"26377",353,10,14,2007,"exclosure",13,42,"PM","M",NA,NA,"M",NA,NA,NA,NA,21,20,"694C1D","*",NA
"26378",353,10,14,2007,"exclosure",13,15,"PB","M","Z",NA,NA,NA,NA,NA,NA,25,32,"4E271B",NA,NA
"26379",353,10,14,2007,"exclosure",13,26,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,37,"091F5D",NA,NA
"26380",353,10,14,2007,"exclosure",13,61,"PB","M",NA,NA,"M",NA,NA,NA,NA,26,40,"48015D",NA,NA
"26381",353,10,14,2007,"exclosure",13,56,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,6,"435802","*",NA
"26382",353,10,14,2007,"exclosure",13,51,"PL","F","Z",NA,NA,NA,NA,NA,NA,20,19,"1E4F2A","*",NA
"26383",353,10,14,2007,"exclosure",15,47,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,17,"297402",NA,NA
"26384",353,10,14,2007,"exclosure",15,24,"OL","F","Z",NA,NA,NA,NA,NA,NA,20,32,"29655F","*",NA
"26385",353,10,14,2007,"exclosure",15,61,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,15,"707763",NA,NA
"26386",353,10,14,2007,"exclosure",15,54,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,30,"0A0928",NA,NA
"26387",353,10,14,2007,"exclosure",15,12,"BA","F","Z",NA,NA,NA,NA,NA,NA,12,9,"1026387",NA,NA
"26388",353,10,14,2007,"exclosure",15,31,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,20,"2A672D",NA,NA
"26389",353,10,14,2007,"exclosure",15,44,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,31,"1D050E",NA,NA
"26390",353,10,14,2007,"exclosure",15,32,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,34,"3E247F",NA,NA
"26391",353,10,14,2007,"exclosure",15,17,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,29,"1D2B33",NA,NA
"26392",353,10,14,2007,"exclosure",15,37,"BA","F",NA,NA,NA,NA,NA,"E",NA,13,9,"63450D","*",NA
"26393",353,10,14,2007,"exclosure",15,33,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,25,"22466F",NA,NA
"26394",353,10,14,2007,"exclosure",15,26,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,45,"6C2C54",NA,NA
"26395",353,10,14,2007,"exclosure",15,16,"RM","M",NA,NA,"M",NA,NA,NA,NA,17,12,"783775","*",NA
"26396",353,10,14,2007,"exclosure",15,15,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,9,"576579","*",NA
"26397",353,10,14,2007,"exclosure",15,63,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"572636",NA,NA
"26398",353,10,14,2007,"exclosure",15,21,"DO","F","Z",NA,NA,NA,NA,NA,NA,38,47,"1026398",NA,NA
"26399",353,10,14,2007,"exclosure",13,75,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,42,"1026399",NA,NA
"26400",353,10,14,2007,"exclosure",13,64,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,40,"1026400",NA,NA
"26401",354,11,10,2007,"control",1,36,"OT","F","Z",NA,NA,NA,NA,NA,NA,22,23,"4D7609",NA,NA
"26402",354,11,10,2007,"control",1,67,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,25,"250F0C",NA,NA
"26403",354,11,10,2007,"control",1,33,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,34,"365074",NA,NA
"26404",354,11,10,2007,"control",1,31,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,31,"12364C",NA,NA
"26405",354,11,10,2007,"control",1,72,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,35,"756955",NA,NA
"26406",354,11,10,2007,"control",1,56,"DO","M",NA,NA,"R",NA,NA,NA,NA,36,50,"42016D",NA,NA
"26407",354,11,10,2007,"control",1,32,"DO","M","Z",NA,NA,NA,NA,NA,NA,36,44,"1E553F",NA,NA
"26408",354,11,10,2007,"control",1,55,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,26,"7A5C33",NA,NA
"26409",354,11,10,2007,"control",1,77,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,45,"17602B","*",NA
"26410",354,11,10,2007,"control",1,11,"OL","F","Z",NA,NA,NA,NA,NA,NA,20,30,"0F6B41","*",NA
"26411",354,11,10,2007,"control",1,41,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,20,"522E49","*",NA
"26412",354,11,10,2007,"control",1,76,"DO","M",NA,NA,"R",NA,NA,NA,NA,35,55,"675106",NA,NA
"26413",354,11,10,2007,"control",1,41,"NA","F","Z",NA,NA,NA,NA,NA,NA,32,270,"7A5D74",NA,NA
"26414",354,11,10,2007,"control",1,26,"SF","M","Z",NA,NA,NA,NA,NA,NA,30,110,"043C2A",NA,NA
"26415",354,11,10,2007,"control",1,75,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,17,"21004B","*",NA
"26416",354,11,10,2007,"control",1,53,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,35,"650D40",NA,NA
"26417",354,11,10,2007,"control",1,61,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,32,"5B6632",NA,NA
"26418",354,11,10,2007,"control",1,64,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,21,"2F3102",NA,NA
"26419",354,11,10,2007,"control",1,63,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,42,"510172","*",NA
"26420",354,11,10,2007,"control",1,17,"BA","F","Z",NA,NA,NA,NA,NA,NA,15,9,"015568",NA,NA
"26421",354,11,10,2007,"control",1,15,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,35,"253614","*",NA
"26422",354,11,10,2007,"control",1,13,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,50,"6D5049",NA,NA
"26423",354,11,10,2007,"control",1,25,"SH","M","Z",NA,NA,NA,NA,NA,NA,30,82,"032032",NA,NA
"26424",354,11,10,2007,"control",1,21,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"102A5F",NA,NA
"26425",354,11,10,2007,"control",2,54,"SH","F","Z",NA,NA,NA,NA,NA,NA,30,120,"6B5863","*",NA
"26426",354,11,10,2007,"control",2,33,"OT","F","Z",NA,NA,NA,NA,NA,NA,22,21,"727B0E",NA,NA
"26427",354,11,10,2007,"control",2,32,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"4C1D6A",NA,NA
